app_id,start_date,policy_period,expansion_layer,previous_classification,previous_confidence,proposed_new_classification,evidence_type,evidence_source,source_timing,supporting_text_excerpt,inferred_underlying_data_product_or_rap_use,matched_term_or_expression,evidence_dictionary_term_id,confidence,manual_review_flag,manual_review_reason,source_pub_id,source_pub_date,source_doi,previous_already_rap_modalities,previous_legacy_route_modalities,schema27_title,website_url
268863,2024-12-04,after_policy,C1,MIXED,HIGH,CONTROL_CANDIDATE_C1,explicit_sequence_data_wording,Schema 27 title/notes plus UKB Projects website excerpt,post_policy_project_text,"...ter delineate the genomic landscape of obesity using innovative approaches. Our group leverages the Turkish Obesity Study database, which now consists of 4,626 whole exome and 830 whole genome sequenced individuals from ~800 families. In addition to detailed pedigree information, there is robust clinical phenotyping and an accompanying database. We have identified homozygous and...",Whole genome sequencing data,whole genome sequencing / whole-genome sequence,C1_WHOLE_GENOME_SEQUENCE,HIGH_NEEDS_MIXED_REVIEW,yes,previous_stage3_classification_was_mixed,,,,WGS,PHYSICAL_MEASURES,Heterozygotes in human disease: Leveraging rare genetic variation in a consanguineous population for discovery in obesity and related conditions in the UK Biobank,https://www.ukbiobank.ac.uk/projects/heterozygotes-in-human-disease-leveraging-rare-genetic-variation-in-a-consanguineous-population-for-discovery-in-obesity-and-related-conditions-in-the-uk-biobank/
280100,2024-11-07,after_policy,C1,MIXED,HIGH,CONTROL_CANDIDATE_C1,explicit_sequence_data_wording,Schema 27 title/notes plus UKB Projects website excerpt,post_policy_project_text,"...oductive and sexual health information, exploring common and rare variant loci associated with reproductive and sexual health disorders through genome-wide association studies and whole-genome sequencing. Integrating functional genomic data including promoters, enhancers, UTRs, TADs, etc., variants will be categorized to explore their impact on reproductive and sexual health; (2)...",Whole genome sequencing data,whole genome sequencing / whole-genome sequence,C1_WHOLE_GENOME_SEQUENCE,HIGH_NEEDS_MIXED_REVIEW,yes,previous_stage3_classification_was_mixed,,,,WGS,ENVIRONMENT_GEOSPATIAL|GENOTYPING_IMPUTATION,The Influence of Genetic and Environmental Factors on Reproductive and Sexual Health,https://www.ukbiobank.ac.uk/projects/the-influence-of-genetic-and-environmental-factors-on-reproductive-and-sexual-health/
285049,2024-11-05,after_policy,C1,MIXED,HIGH,CONTROL_CANDIDATE_C1,explicit_sequence_data_wording,Schema 27 title/notes plus UKB Projects website excerpt,post_policy_project_text,"...ctors. Analyzing the interplay may help understand individual and group vulnerabilities and focus efforts on their avoidance. The UK Biobank provides a unique cohort that has both whole-genome sequencing data and rich information about the participants' medical conditions, lifestyle factors (such as diet and exercise) and environment. We plan to apply advanced machine learning and...",Whole genome sequencing data,whole genome sequencing / whole-genome sequence,C1_WHOLE_GENOME_SEQUENCE,HIGH_NEEDS_MIXED_REVIEW,yes,previous_stage3_classification_was_mixed,,,,WGS,ENVIRONMENT_GEOSPATIAL|QUESTIONNAIRES_ASSESSMENT,Investigating the interplay of genetics and environment in human health and disease,https://www.ukbiobank.ac.uk/projects/investigating-the-interplay-of-genetics-and-environment-in-human-health-and-disease/
292625,2025-05-26,after_policy,C1,MIXED,HIGH,CONTROL_CANDIDATE_C1,explicit_sequence_data_wording,Schema 27 title/notes plus UKB Projects website excerpt,post_policy_project_text,schema27_title: Statistical aspects of Genome Wide Association Study for a large cohort with WGS based SNPs. schema27_notes: It is currently very difficult to find a statistical method that can analyse sequencing data in a short time and with high accuracy. Especially when we...,Whole genome sequencing data,WGS,C1_WGS_ABBREVIATION,HIGH_NEEDS_MIXED_REVIEW,yes,previous_stage3_classification_was_mixed,,,,WGS,GENOTYPING_IMPUTATION,Statistical aspects of Genome Wide Association Study for a large cohort with WGS based SNPs.,https://www.ukbiobank.ac.uk/projects/statistical-aspects-of-genome-wide-association-study-for-a-large-cohort-with-wgs-based-snps/
295265,2025-05-27,after_policy,C1,NEWLY_RAP_BOUND,HIGH,CONTROL_CANDIDATE_C1,explicit_sequence_data_wording,Schema 27 title/notes plus UKB Projects website excerpt,post_policy_project_text,"...ims to develop artificial intelligence based models to interpret the 95% of the genome that creates the instructions for complex life. We plan to use these models to interpret the genome sequencing datasets in UK biobank to find new genes that are associated with human phenotypes and disease. In addition, the large datasets in the UK biobank could be used to test whether our mode...",Whole genome sequencing data,genome sequence data / genomic sequence data,C1_GENOME_SEQUENCE_DATA,HIGH,no,,,,,,GENOTYPING_IMPUTATION,Decoding the non-coding genome using deep neural networks and high resolution functional genomics,https://www.ukbiobank.ac.uk/projects/decoding-the-non-coding-genome-using-deep-neural-networks-and-high-resolution-functional-genomics/
314730,2025-01-09,after_policy,C1,MIXED,HIGH,CONTROL_CANDIDATE_C1,explicit_sequence_data_wording,Schema 27 title/notes plus UKB Projects website excerpt,post_policy_project_text,"...and non-disease phenotypes, aiming to unravel the mechanisms behind the occurrence of complex diseases/traits. We will integrate multi-level and multimodal genetic data, including WGS, WES, imaging data, and metabolomic data, to explore the proportional impact of genetic and environmental factors on the onset of complex diseases/traits. Data obtained from the U...",Whole genome sequencing data,WGS,C1_WGS_ABBREVIATION,HIGH_NEEDS_MIXED_REVIEW,yes,previous_stage3_classification_was_mixed,,,,WES|WGS,BIOMARKERS_ASSAYS|GENOTYPING_IMPUTATION|IMAGING,Association between multi-omic features and various phenotypes for identification of biomarkers and therapeutic targets for complex brain disorders.,https://www.ukbiobank.ac.uk/projects/association-between-multi-omic-features-and-various-phenotypes-for-identification-of-biomarkers-and-therapeutic-targets-for-complex-brain-disorders/
331567,2024-10-30,after_policy,C1,MIXED,HIGH,CONTROL_CANDIDATE_C1,explicit_sequence_data_wording,Schema 27 title/notes plus UKB Projects website excerpt,post_policy_project_text,"...analysis techniques such as Cox regression and Kaplan-Meier plots. These methods will refine how absolute risks are quantified and communicated. Additionally, we plan to integrate whole genome sequencing data into the PRS models. This integration allows for the consideration of both common genetic variants, typically assessed in PRS, and rare pathogenic variants that significantly...",Whole genome sequencing data,whole genome sequencing / whole-genome sequence,C1_WHOLE_GENOME_SEQUENCE,HIGH_NEEDS_MIXED_REVIEW,yes,previous_stage3_classification_was_mixed,,,,WGS,GENOTYPING_IMPUTATION,Enhancing Precision in Polygenic Risk Scores through Absolute Risk Modeling and Rare Variant Integration,https://www.ukbiobank.ac.uk/projects/enhancing-precision-in-polygenic-risk-scores-through-absolute-risk-modeling-and-rare-variant-integration/
349052,2024-11-28,after_policy,C1,MIXED,HIGH,CONTROL_CANDIDATE_C1,explicit_sequence_data_wording,Schema 27 title/notes plus UKB Projects website excerpt,post_policy_project_text,schema27_title: Knockoff-Based Statistics for the Identification of Putative Causal Genes in Genetic Studies schema27_notes: Whole-genome sequencing studies including gene-based tests and single variant tests (GWAS) have identified numerous genes and variants associated with a variety of human diseases and traits. We perform l...,Whole genome sequencing data,whole genome sequencing / whole-genome sequence,C1_WHOLE_GENOME_SEQUENCE,HIGH_NEEDS_MIXED_REVIEW,yes,previous_stage3_classification_was_mixed,,,,WGS,GENOTYPING_IMPUTATION|LINKED_HEALTH_RECORDS|PHYSICAL_MEASURES,Knockoff-Based Statistics for the Identification of Putative Causal Genes in Genetic Studies,https://www.ukbiobank.ac.uk/projects/knockoff-based-statistics-for-the-identification-of-putative-causal-genes-in-genetic-studies/
397568,2025-01-09,after_policy,C1,MIXED,HIGH,CONTROL_CANDIDATE_C1,explicit_sequence_data_wording,Schema 27 title/notes plus UKB Projects website excerpt,post_policy_project_text,"...and post-trauma support and coping skills. People with PTSD often show unique brain changes and genetic differences. Recent genetic research, such as gene expression analysis and whole-genome sequencing, provides new insights into PTSD. These techniques help identify which genes are involved in the stress response and offer a detailed view of genetic variations contributing to PT...",Whole genome sequencing data,whole genome sequencing / whole-genome sequence,C1_WHOLE_GENOME_SEQUENCE,HIGH_NEEDS_MIXED_REVIEW,yes,previous_stage3_classification_was_mixed,,,,WGS,IMAGING,Investigating Genetic Influences on Brain Morphology and Vulnerability to PTSD Using UK Biobank Data,https://www.ukbiobank.ac.uk/projects/investigating-genetic-influences-on-brain-morphology-and-vulnerability-to-ptsd-using-uk-biobank-data/
454659,2024-10-22,after_policy,C1,MIXED,HIGH,CONTROL_CANDIDATE_C1,explicit_sequence_data_wording,Schema 27 title/notes plus UKB Projects website excerpt,post_policy_project_text,"...erested in the genetic epidemiology of clonal hematopoiesis - a phenomenon common in elderly individuals, where a clonal expansion in blood driven by a driver mutation occurs. The whole-genome sequencing available in UKB (of blood samples) will enable these analyses. We plan to identify recurrent somatic mutations in the UK Biobank, and then perform GWAS using the somatic mutation...",Whole genome sequencing data,whole genome sequencing / whole-genome sequence,C1_WHOLE_GENOME_SEQUENCE,HIGH_NEEDS_MIXED_REVIEW,yes,previous_stage3_classification_was_mixed,,,,WGS,BIOMARKERS_ASSAYS|GENOTYPING_IMPUTATION,Statistical methods development for the discovery and characterization of genetic variation associated with complex traits,https://www.ukbiobank.ac.uk/projects/statistical-methods-development-for-the-discovery-and-characterization-of-genetic-variation-associated-with-complex-traits/
472478,2025-11-10,after_policy,C1,MIXED,HIGH,CONTROL_CANDIDATE_C1,explicit_sequence_data_wording,Schema 27 title/notes plus UKB Projects website excerpt,post_policy_project_text,"...al records, questionnaires, laboratory test results, metabolomics results, and image data. The genome data used for analysis include the genotyping as well as the whole genome and whole exome sequencing data. website_excerpt: Cancers are known for the racial disparities in terms of germline mutations, type of somatic driver mutations, distribution of histology subtypes, and assoc...",Whole exome sequencing data,whole exome sequencing / whole-exome sequence,C1_WHOLE_EXOME_SEQUENCE,HIGH_NEEDS_MIXED_REVIEW,yes,previous_stage3_classification_was_mixed,,,,WES,BIOMARKERS_ASSAYS|ENVIRONMENT_GEOSPATIAL|GENOTYPING_IMPUTATION|LINKED_HEALTH_RECORDS|QUESTIONNAIRES_ASSESSMENT,"Genome-phenome association studies on disease susceptibility, treatment responses, and disease outcomes",https://www.ukbiobank.ac.uk/projects/genome-phenome-association-studies-on-disease-susceptibility-treatment-responses-and-disease-outcomes/
476760,2025-02-04,after_policy,C1,MIXED,HIGH,CONTROL_CANDIDATE_C1,explicit_sequence_data_wording,Schema 27 title/notes plus UKB Projects website excerpt,post_policy_project_text,"...ods to examine the impact of environmental factors on the SNPs and bioinformatics tools to utilize the full potential o health outcomes, online survey and Whole Genome Sequencing (WGS) data tracing the role of environmental factors. website_excerpt: This study aims to understand the role of genetics interacting with various environmental risk factors that direc...",Whole genome sequencing data,WGS,C1_WGS_ABBREVIATION,HIGH_NEEDS_MIXED_REVIEW,yes,previous_stage3_classification_was_mixed,,,,WGS,GENOTYPING_IMPUTATION|QUESTIONNAIRES_ASSESSMENT,Genetic interactions with environmental risk factors on IBS patients,https://www.ukbiobank.ac.uk/projects/genetic-interactions-with-environmental-risk-factors-on-ibs-patients/
490293,2025-07-17,after_policy,C1,MIXED,HIGH,CONTROL_CANDIDATE_C1,explicit_sequence_data_wording,Schema 27 title/notes plus UKB Projects website excerpt,post_policy_project_text,"...han White Europeans but may exhibit lower all-cause and cancer mortality (1,2). The reasons for these disparities remain unclear. Omics data-covering metabolomics, proteomics, and whole-genome sequencing-offer a robust lens to uncover the biological mechanisms behind these differences. Data Sources 1. South Asia Biobank - ~100,000 South Asian participants in the UK, with up to 20...",Whole genome sequencing data,whole genome sequencing / whole-genome sequence,C1_WHOLE_GENOME_SEQUENCE,HIGH_NEEDS_MIXED_REVIEW,yes,previous_stage3_classification_was_mixed,,,,WGS,BIOMARKERS_ASSAYS|GENOTYPING_IMPUTATION|LINKED_HEALTH_RECORDS|QUESTIONNAIRES_ASSESSMENT,A Multi-Omics Investigation of Risk Factors Contributing to the Health Disparities in South Asians and White Europeans,https://www.ukbiobank.ac.uk/projects/a-multi-omics-investigation-of-risk-factors-contributing-to-the-health-disparities-in-south-asians-and-white-europeans/
509769,2025-05-28,after_policy,C1,MIXED,HIGH,CONTROL_CANDIDATE_C1,explicit_sequence_data_wording,Schema 27 title/notes plus UKB Projects website excerpt,post_policy_project_text,"...ing complex traits to demographic and genetic outcomes, and employing machine learning for imaging analysis. We will combine multiple modalities (e.g. imaging, ECG, genotype data, WGS, and the exposome) to study psychiatric traits and treatment success, as well as other complex traits. website_excerpt: The aim of this research is to uncover factors that contrib...",Whole genome sequencing data,WGS,C1_WGS_ABBREVIATION,HIGH_NEEDS_MIXED_REVIEW,yes,previous_stage3_classification_was_mixed,,,,WGS,GENOTYPING_IMPUTATION|IMAGING,"Understanding individual differences in human behaviours, diseases, and other complex traits",https://www.ukbiobank.ac.uk/projects/understanding-individual-differences-in-human-behaviours-diseases-and-other-complex-traits/
